resid_1
1406.471801757812
845.1082153320312
-441.8639526367188
-744.2754516601562
-312.6478576660156
997.538818359375
3679.408203125
2615.83203125
517.99658203125
-149.0526123046875
-824.1961669921875
-691.9249877929688
27.23568725585938
-773.4608154296875
-2485.80078125
-2408.77587890625
-3477.24951171875
-2629.56396484375
-652.2183837890625
-291.9547424316406
-1353.683837890625
-557.8325805664062
-889.5772705078125
-292.5314331054688
-2157.221435546875
-1404.641357421875
908.244873046875
1394.038940429688
685.4548950195312
465.8031311035156
-16.86894798278809
-1935.496215820312
-4156.779296875
-4158.05859375
-2402.232177734375
-1072.060546875
-385.770263671875
-1432.782348632812
-1517.368408203125
-6.745075225830078
699.1195068359375
-1258.458618164062
-1448.451782226562
507.3857727050781
-35.359619140625
-1143.830932617188
-679.7366333007812
-246.5426940917969
-75.39264678955078
1210.040161132812
1022.892211914062
2224.4287109375
1650.07275390625
777.2268676757812
556.2503662109375
146.2569122314453
-1681.444946289062
-2484.20751953125
-1614.476928710938
-1414.181396484375
-181.4052124023438
86.74993133544922
-241.0597076416016
-613.2610473632812
-1958.28564453125
-2072.78466796875
-2510.56689453125
-1921.960327148438
-1043.703735351562
-505.6652221679688
485.1153259277344
1339.45947265625
327.4687805175781
263.7812194824219
178.7082061767578
62.64344024658203
-564.8229370117188
-477.8469848632812
-628.9012451171875
-1139.2353515625
-3145.938720703125
-3904.58251953125
-2597.856201171875
-1234.325439453125
-236.2604064941406
196.6684417724609
693.3690185546875
925.41796875
734.201904296875
305.0538940429688
494.2295532226562
592.352783203125
-676.440185546875
-678.0828247070312
2389.44091796875
2132.6474609375
2123.325439453125
2422.576904296875
1937.540283203125
1220.726318359375
30.84672546386719
-827.5014038085938
-911.2294311523438
-743.8372802734375
-255.8947143554688
1248.214599609375
849.9771728515625
-1374.8623046875
-1963.594482421875
-1576.557739257812
-2064.131103515625
-2524.00341796875
-1199.949951171875
-884.9729614257812
58.089599609375
834.984375
777.2607421875
-315.2647094726562
3108.979248046875
3426.29736328125
2071.346923828125
252.1730804443359
-2076.48779296875
-2019.199584960938
-2249.783447265625
-1970.552001953125
-843.269775390625
1962.76318359375
545.721923828125
-368.6941223144531
-430.9465637207031
-1001.915954589844
153.2344665527344
101.1306381225586
1459.415161132812
1201.667846679688
1327.700317382812
1167.623657226562
64.29695892333984
-280.8160095214844
490.8746948242188
878.0796508789062
1395.728759765625
1338.047485351562
1066.057983398438
2201.080810546875
1768.352172851562
1373.181030273438
553.7606201171875
-661.5048828125
-319.8367614746094
-505.6257629394531
-19.27372550964355
226.7766571044922
-362.5538330078125
-1721.320922851562
-1545.47216796875
-1770.158203125
-1154.148193359375
-960.5689697265625
-2048.5400390625
-1454.098266601562
-298.2934875488281
-611.6950073242188
-175.9039916992188
-10.6867208480835
-297.702880859375
296.3244934082031
740.3071899414062
589.0940551757812
-144.606201171875
-731.1466064453125
-822.8841552734375
-706.2782592773438
119.0794525146484
-1041.06640625
-346.9825744628906
330.45703125
-354.9715270996094
-992.0700073242188
-425.2586059570312
-17.13408470153809
-484.18310546875
772.2057495117188
-924.895751953125
-1434.187866210938
-1560.7626953125
-1997.4345703125
-3515.37646484375
-3051.341796875
-3022.337890625
-2274.76953125
-1245.007934570312
30.82989692687988
1287.998168945312
195.0046691894531
330.5995788574219
-871.1768798828125
51.93509292602539
-482.9283447265625
-346.6948547363281
469.4254150390625
-261.8773498535156
48.99638748168945
-67.1922378540039
-162.5920104980469
-570.9156494140625
-425.8282775878906
203.4098052978516
1729.340942382812
1557.034790039062
-148.739501953125
-32.06967544555664
-517.1458129882812
-487.6609191894531
-377.3997802734375
783.91650390625
791.00927734375
-89.25244903564453
-278.1051330566406
-903.753173828125
-1286.5625
-2000.40283203125
-3758.37060546875
-3821.80517578125
-2720.8232421875
-2755.177001953125
-2050.44287109375
-1938.9326171875
-324.4639282226562
141.2863922119141
272.4767150878906
-130.6748962402344
516.0933837890625
606.0940551757812
496.0591430664062
57.30759429931641
-217.9639282226562
-464.5864562988281
-588.9733276367188
-614.2595825195312
-758.7252197265625
-574.7703247070312
-313.7379455566406
439.2374877929688
466.5744934082031
568.791259765625
1180.02392578125
969.2426147460938
512.9478149414062
-232.1959228515625
